seconds,estimated_hz,voiced_probability,retained
3.120000000000000107e+00,1.184074750084027983e+02,9.459302094659092219e-01,0.000000000000000000e+00
3.136000000000000121e+00,1.184074750084027983e+02,9.459302094659092219e-01,0.000000000000000000e+00
3.152000000000000135e+00,1.184074750084027983e+02,9.459302094659092219e-01,0.000000000000000000e+00
3.168000000000000149e+00,nan,1.000000081401490604e-02,0.000000000000000000e+00
3.184000000000000163e+00,nan,1.000617855533407832e-02,0.000000000000000000e+00
3.200000000000000178e+00,8.870537888009435790e+01,1.000080278092725476e-02,0.000000000000000000e+00
3.216000000000000192e+00,8.870537888009435790e+01,1.000012784523254122e-02,0.000000000000000000e+00
3.232000000000000206e+00,8.768651070368895262e+01,1.000004700797730087e-02,0.000000000000000000e+00
3.248000000000000220e+00,8.618010893414414397e+01,1.000000928748663066e-02,0.000000000000000000e+00
3.263999999999999790e+00,8.618010893414414397e+01,1.000000154655429629e-02,0.000000000000000000e+00
3.279999999999999805e+00,8.568374803132587658e+01,1.000001622642283407e-02,0.000000000000000000e+00
3.295999999999999819e+00,7.000000000000000000e+01,1.019107549696831108e-02,0.000000000000000000e+00
3.311999999999999833e+00,7.000000000000000000e+01,2.616802860893575541e-02,0.000000000000000000e+00
3.327999999999999847e+00,7.000000000000000000e+01,3.489742801962526092e-02,0.000000000000000000e+00
3.343999999999999861e+00,7.000000000000000000e+01,4.069733156888105663e-02,0.000000000000000000e+00
3.359999999999999876e+00,7.000000000000000000e+01,4.768699308253102759e-02,0.000000000000000000e+00
3.375999999999999890e+00,7.000000000000000000e+01,5.607139544589261754e-02,0.000000000000000000e+00
3.391999999999999904e+00,7.000000000000000000e+01,1.142233425070907256e-02,0.000000000000000000e+00
3.407999999999999918e+00,7.000000000000000000e+01,1.000902549334298577e-02,0.000000000000000000e+00
3.423999999999999932e+00,7.000000000000000000e+01,1.000902549334298577e-02,0.000000000000000000e+00
3.439999999999999947e+00,nan,1.000419105279527071e-02,0.000000000000000000e+00
3.455999999999999961e+00,nan,1.001876450976913954e-02,0.000000000000000000e+00
3.471999999999999975e+00,nan,1.003776550292968806e-02,0.000000000000000000e+00
3.487999999999999989e+00,nan,1.005296754596585705e-02,0.000000000000000000e+00
3.504000000000000004e+00,nan,1.005296754596585705e-02,0.000000000000000000e+00
3.520000000000000018e+00,nan,1.005296754596585705e-02,0.000000000000000000e+00
3.536000000000000032e+00,nan,1.010197459374499035e-02,0.000000000000000000e+00
3.552000000000000046e+00,nan,1.000617855533407832e-02,0.000000000000000000e+00
3.568000000000000060e+00,nan,1.000001622642283754e-02,0.000000000000000000e+00
3.584000000000000075e+00,nan,1.000000041792507670e-02,0.000000000000000000e+00
3.600000000000000089e+00,nan,1.000000004772602473e-02,0.000000000000000000e+00
3.616000000000000103e+00,nan,1.000000000007539823e-02,0.000000000000000000e+00
3.632000000000000117e+00,nan,1.000000010142939634e-02,0.000000000000000000e+00
3.648000000000000131e+00,nan,1.000000000007539996e-02,0.000000000000000000e+00
3.664000000000000146e+00,nan,1.000000000061385987e-02,0.000000000000000000e+00
3.680000000000000160e+00,nan,1.000000000061385987e-02,0.000000000000000000e+00
3.696000000000000174e+00,nan,1.000000000022191124e-02,0.000000000000000000e+00
3.712000000000000188e+00,nan,1.000000000399662095e-02,0.000000000000000000e+00
3.728000000000000203e+00,nan,1.000000154655429803e-02,0.000000000000000000e+00
3.744000000000000217e+00,nan,1.000032860450165983e-02,0.000000000000000000e+00
3.759999999999999787e+00,nan,1.000004700797729913e-02,0.000000000000000000e+00
3.775999999999999801e+00,nan,1.000001622642283580e-02,0.000000000000000000e+00
3.791999999999999815e+00,nan,1.001876450976913954e-02,0.000000000000000000e+00
3.807999999999999829e+00,nan,1.002672467381077182e-02,0.000000000000000000e+00
3.823999999999999844e+00,nan,1.001876450976913954e-02,0.000000000000000000e+00
3.839999999999999858e+00,nan,1.003776550292968806e-02,0.000000000000000000e+00
3.855999999999999872e+00,nan,1.001876450976913954e-02,0.000000000000000000e+00
3.871999999999999886e+00,nan,1.000902549334298577e-02,0.000000000000000000e+00
3.887999999999999901e+00,nan,1.000617855533407832e-02,0.000000000000000000e+00
3.903999999999999915e+00,nan,1.000187304601255107e-02,0.000000000000000000e+00
3.919999999999999929e+00,nan,1.000123296498611758e-02,0.000000000000000000e+00
3.935999999999999943e+00,nan,1.000419105279527071e-02,0.000000000000000000e+00
3.951999999999999957e+00,nan,1.002672467381077008e-02,0.000000000000000000e+00
3.967999999999999972e+00,nan,1.014004604470406835e-02,0.000000000000000000e+00
3.983999999999999986e+00,nan,1.034905513337584446e-02,0.000000000000000000e+00
4.000000000000000000e+00,nan,1.398021038018592774e-02,0.000000000000000000e+00
4.016000000000000014e+00,nan,4.069733156888105663e-02,0.000000000000000000e+00
4.032000000000000028e+00,nan,6.608151270920700759e-02,0.000000000000000000e+00
4.048000000000000043e+00,nan,1.310026255051339669e-02,0.000000000000000000e+00
4.064000000000000057e+00,nan,1.001876450976913954e-02,0.000000000000000000e+00
4.080000000000000071e+00,nan,1.000000928748663066e-02,0.000000000000000000e+00
4.096000000000000085e+00,9.025592159077054077e+01,1.000002785026228580e-02,0.000000000000000000e+00
4.112000000000000099e+00,9.025592159077054077e+01,1.000004700797730087e-02,0.000000000000000000e+00
4.128000000000000114e+00,8.973608573445102365e+01,1.000020633903134053e-02,0.000000000000000000e+00
4.144000000000000128e+00,9.025592159077054077e+01,1.000020633903134053e-02,0.000000000000000000e+00
4.160000000000000142e+00,9.025592159077054077e+01,1.000020633903134053e-02,0.000000000000000000e+00
4.176000000000000156e+00,8.973608573445102365e+01,1.001306884623897296e-02,0.000000000000000000e+00
4.192000000000000171e+00,7.502414237754051385e+01,1.062260904091153271e-02,0.000000000000000000e+00
4.208000000000000185e+00,7.459203511399388731e+01,1.185350539468341298e-02,0.000000000000000000e+00
4.224000000000000199e+00,7.459203511399388731e+01,3.489742801962526092e-02,0.000000000000000000e+00
4.240000000000000213e+00,7.502414237754051385e+01,4.768699308253103453e-02,0.000000000000000000e+00
4.256000000000000227e+00,7.545875281299986170e+01,7.797523762294818195e-02,0.000000000000000000e+00
4.272000000000000242e+00,7.502414237754051385e+01,2.294421912463859986e-02,0.000000000000000000e+00
4.288000000000000256e+00,7.857234338165611121e+01,1.001306884623897470e-02,0.000000000000000000e+00
4.304000000000000270e+00,7.902750833642917883e+01,1.001306884623897470e-02,0.000000000000000000e+00
4.320000000000000284e+00,nan,1.019107549696830935e-02,0.000000000000000000e+00
4.336000000000000298e+00,9.899494936611665707e+01,1.646758759311300890e-02,0.000000000000000000e+00
4.352000000000000313e+00,9.899494936611665707e+01,7.797523762294818195e-02,0.000000000000000000e+00
4.368000000000000327e+00,9.899494936611665707e+01,1.504646013433388052e-01,0.000000000000000000e+00
4.384000000000000341e+00,9.899494936611665707e+01,2.065067991177522433e-01,0.000000000000000000e+00
4.400000000000000355e+00,9.899494936611665707e+01,6.860828109301793098e-01,0.000000000000000000e+00
4.416000000000000369e+00,9.899494936611665707e+01,8.266685594724996200e-01,0.000000000000000000e+00
4.432000000000000384e+00,9.899494936611665707e+01,8.266685594724996200e-01,0.000000000000000000e+00
4.448000000000000398e+00,9.899494936611665707e+01,8.266685594724996200e-01,0.000000000000000000e+00
4.464000000000000412e+00,9.899494936611665707e+01,8.911444948731203075e-01,0.000000000000000000e+00
4.480000000000000426e+00,9.899494936611665707e+01,8.266685594724996200e-01,0.000000000000000000e+00
4.496000000000000441e+00,9.956842127380970453e+01,1.034905513337584446e-02,0.000000000000000000e+00
4.511999999999999567e+00,1.150366440420106500e+02,1.000051671960452450e-02,0.000000000000000000e+00
4.527999999999999581e+00,nan,1.000000521622944859e-02,0.000000000000000000e+00
4.543999999999999595e+00,nan,1.000000521622944685e-02,0.000000000000000000e+00
4.559999999999999609e+00,nan,1.000001622642283580e-02,0.000000000000000000e+00
4.575999999999999623e+00,nan,1.000004700797730087e-02,0.000000000000000000e+00
4.591999999999999638e+00,nan,1.000004700797729913e-02,0.000000000000000000e+00
4.607999999999999652e+00,nan,1.000004700797730260e-02,0.000000000000000000e+00
4.623999999999999666e+00,nan,1.007375176428288409e-02,0.000000000000000000e+00
4.639999999999999680e+00,nan,1.000281582581110003e-02,0.000000000000000000e+00
4.655999999999999694e+00,nan,1.000001622642283754e-02,0.000000000000000000e+00
4.671999999999999709e+00,1.184074750084027983e+02,1.000020633903134226e-02,0.000000000000000000e+00
4.687999999999999723e+00,1.190934025331198001e+02,1.000617855533407832e-02,0.000000000000000000e+00
4.703999999999999737e+00,1.190934025331198001e+02,1.001306884623897470e-02,0.000000000000000000e+00
4.719999999999999751e+00,1.190934025331198001e+02,1.000281582581110003e-02,0.000000000000000000e+00
4.735999999999999766e+00,1.190934025331198001e+02,1.014004604470406835e-02,0.000000000000000000e+00
4.751999999999999780e+00,1.184074750084027983e+02,1.508558729750433987e-02,0.000000000000000000e+00
4.767999999999999794e+00,1.184074750084027983e+02,6.608151270920702147e-02,0.000000000000000000e+00
4.783999999999999808e+00,1.184074750084027983e+02,2.065067991177522710e-01,0.000000000000000000e+00
4.799999999999999822e+00,1.184074750084027983e+02,3.721358982975087604e-01,0.000000000000000000e+00
4.815999999999999837e+00,1.184074750084027983e+02,5.485250542599843238e-01,0.000000000000000000e+00
4.831999999999999851e+00,1.184074750084027983e+02,5.485250542599845458e-01,0.000000000000000000e+00
4.847999999999999865e+00,1.184074750084027983e+02,8.911444948731201965e-01,1.000000000000000000e+00
4.863999999999999879e+00,1.184074750084027983e+02,9.459302094659092219e-01,1.000000000000000000e+00
4.879999999999999893e+00,1.184074750084027983e+02,9.459302094659092219e-01,1.000000000000000000e+00
4.895999999999999908e+00,1.184074750084027983e+02,9.459302094659092219e-01,0.000000000000000000e+00
4.911999999999999922e+00,1.184074750084027983e+02,9.459302094659092219e-01,0.000000000000000000e+00
4.927999999999999936e+00,1.184074750084027983e+02,9.848789761259924003e-01,0.000000000000000000e+00
4.943999999999999950e+00,1.190934025331198001e+02,1.001306884623897470e-02,0.000000000000000000e+00
4.959999999999999964e+00,nan,1.000032860450165983e-02,0.000000000000000000e+00
4.975999999999999979e+00,nan,1.000002785026228580e-02,0.000000000000000000e+00
4.991999999999999993e+00,nan,1.000000928748663066e-02,0.000000000000000000e+00
