seconds,estimated_hz,voiced_probability,retained
4.575999999999999623e+00,3.613787371590076987e+02,1.025832895891647459e-02,0.000000000000000000e+00
4.591999999999999638e+00,3.655777558218108538e+02,1.005484968563471852e-02,0.000000000000000000e+00
4.607999999999999652e+00,3.741227308028131802e+02,1.004015202815702369e-02,0.000000000000000000e+00
4.623999999999999666e+00,3.762900017344982757e+02,1.042040984192822012e-02,0.000000000000000000e+00
4.639999999999999680e+00,3.762900017344982757e+02,2.292761175742633745e-02,0.000000000000000000e+00
4.655999999999999694e+00,3.784698275389686728e+02,1.085781323382876279e-01,0.000000000000000000e+00
4.671999999999999709e+00,3.784698275389686728e+02,1.279369746381024131e-01,0.000000000000000000e+00
4.687999999999999723e+00,3.784698275389686728e+02,9.203752975535250958e-02,0.000000000000000000e+00
4.703999999999999737e+00,3.762900017344982757e+02,2.616801443633832991e-02,0.000000000000000000e+00
4.719999999999999751e+00,3.719679424331671385e+02,1.646757342043857555e-02,0.000000000000000000e+00
4.735999999999999766e+00,3.676955262170047263e+02,3.489742801962526092e-02,0.000000000000000000e+00
4.751999999999999780e+00,3.655777558218108538e+02,4.069733156888106357e-02,0.000000000000000000e+00
4.767999999999999794e+00,3.613787371590076987e+02,2.031762855636058338e-02,0.000000000000000000e+00
4.783999999999999808e+00,3.572279483391032500e+02,1.398021038018592600e-02,0.000000000000000000e+00
4.799999999999999822e+00,3.510909860037293697e+02,3.489697670969613141e-02,0.000000000000000000e+00
4.815999999999999837e+00,3.470583620842088521e+02,6.608043583662355502e-02,0.000000000000000000e+00
4.831999999999999851e+00,3.430720568009525095e+02,4.768453374222879348e-02,0.000000000000000000e+00
4.847999999999999865e+00,3.410961071537366820e+02,2.031762855636057991e-02,0.000000000000000000e+00
4.863999999999999879e+00,3.371782842092625287e+02,2.294421912463860333e-02,0.000000000000000000e+00
4.879999999999999893e+00,3.352362801942905435e+02,2.031762855636057991e-02,0.000000000000000000e+00
4.895999999999999908e+00,3.294771215546361987e+02,1.818737573491218534e-02,0.000000000000000000e+00
4.911999999999999922e+00,3.238169018132940096e+02,2.616802860893575541e-02,0.000000000000000000e+00
4.927999999999999936e+00,3.200975474696782044e+02,9.203757081218097436e-02,0.000000000000000000e+00
4.943999999999999950e+00,3.182539212592103013e+02,2.065067991177522433e-01,0.000000000000000000e+00
4.959999999999999964e+00,3.164209135543536036e+02,2.407543944755743404e-01,0.000000000000000000e+00
4.975999999999999979e+00,3.145984631970160876e+02,2.065067991177522710e-01,0.000000000000000000e+00
4.991999999999999993e+00,3.109849916517249540e+02,4.260623290432817289e-01,0.000000000000000000e+00
5.008000000000000007e+00,3.091938499007074483e+02,6.159498854580679472e-01,0.000000000000000000e+00
5.024000000000000021e+00,3.074130243670585401e+02,6.159498854580680582e-01,0.000000000000000000e+00
5.040000000000000036e+00,3.056424556337382796e+02,4.260623290432817845e-01,0.000000000000000000e+00
5.056000000000000050e+00,3.038820846259238238e+02,2.407543944755742849e-01,0.000000000000000000e+00
5.072000000000000064e+00,3.021318526090383330e+02,1.279370863012903592e-01,0.000000000000000000e+00
